
2023-10-05 14:30:00,-1.6,63.4,960.8,14.34,111.8,1.849,0,0,2.537,13.18
2023-10-05 14:40:00,-1.4,62.7,960.5,13.99,139.2,1.848,0,0,2.524,13.11
2023-10-05 14:50:00,-1.4,62.2,960.4,14,128.4,1.851,0,0,2.445,13.1
2023-10-05 15:00:00,-1.9,64,960.5,14,120.7,1.848,0,0,2.33,13.11
2023-10-05 15:10:00,-2.2,64.7,960.9,14.16,129.5,1.851,0,0,2.158,13.08
2023-10-05 15:20:00,-2.2,64.3,960.6,13.71,137.4,1.852,0,0,1.962,13.12
2023-10-05 15:30:00,-2.2,63.3,960.4,15.37,132.7,1.85,0,0,1.788,13.13
2023-10-05 15:40:00,-2.6,64.5,960.6,14.9,125.8,1.85,0,0,1.65,13.18
2023-10-05 15:50:00,-2.5,63.3,960.8,14.54,141.1,1.851,0,0,1.542,13.18
2023-10-05 16:00:00,-2.4,61.8,960.5,15.14,142,1.851,0,0,1.503,13.17
2023-10-05 16:10:00,-2.6,63.7,960.7,14.28,135.6,1.852,0,0,1.479,13.16
2023-10-05 16:20:00,-2.2,64.4,960.4,12.61,125.2,1.849,0,0,1.436,13.2
2023-10-05 16:30:00,-1.8,63.3,960.4,12.24,144.2,1.848,0,0,1.506,13.19
2023-10-05 16:40:00,-1.7,64.1,960.8,11.8,143.5,1.847,0,0,1.633,13.17
2023-10-05 16:50:00,-1.6,64.8,960.6,11.67,127,1.848,0,0,1.732,13.17
2023-10-05 17:00:00,-1.5,65.7,960.4,11.23,119.9,1.846,0,0,1.816,13.18
2023-10-05 17:10:00,-1.3,66.1,960.7,11.22,104.1,1.847,0,0,1.915,13.17
2023-10-05 17:20:00,-1.3,66.9,960.7,10.93,137.7,1.847,0,0,1.993,13.15
2023-10-05 17:30:00,-1.3,67.5,960.5,11.81,123.4,1.847,0,0,2.049,13.12
2023-10-05 17:40:00,-1.3,68.1,960.7,10.63,107.4,1.845,0,0,2.056,13.1
2023-10-05 17:50:00,-1.3,68.3,960.7,10.37,131.1,1.846,0,0,2.023,13.06
2023-10-05 18:00:00,-1.3,68.3,960.7,10.54,144.9,1.846,0,0,1.934,13.06
2023-10-05 18:10:00,-1.1,67.9,960.4,11.6,135.6,1.847,0,0,1.865,13.07
2023-10-05 18:20:00,-1,67.9,960.4,11.95,122.2,1.846,0,0,1.826,13.06
2023-10-05 18:30:00,-1,68,960.3,12.02,121.8,1.846,0,0,1.815,13.06
2023-10-05 18:40:00,-0.9,66.3,960.4,12.99,131.2,1.846,0,0,1.824,13.04
2023-10-05 18:50:00,-1,66.4,960.4,13.32,126.9,1.847,0,0,1.828,13.03
2023-10-05 19:00:00,-1.1,65.7,960.2,13.24,134.4,1.846,0,0,1.795,13.03
2023-10-05 19:10:00,-1.3,65.5,960,14.88,129.6,1.848,0,0,1.737,13.02
2023-10-05 19:20:00,-1.4,65.1,960.3,15.02,119.1,1.848,0,0,1.618,13
2023-10-05 19:30:00,-1.5,64.3,960.1,15.07,117.6,1.849,0,0,1.465,13
2023-10-05 19:40:00,-1.9,65.6,960.2,14.69,136.1,1.85,0,0,1.301,12.99
2023-10-05 19:50:00,-1.9,64.4,960.3,14.54,137.2,1.849,0,0,1.098,12.99
2023-10-05 20:00:00,-2.1,65.2,960.4,12.76,119.1,1.849,0,0,0.922,12.99
2023-10-05 20:10:00,-2.2,65.2,960.3,13.7,135.7,1.851,0,0,0.778,12.98
2023-10-05 20:20:00,-2.4,65.6,960.4,13.14,124.8,1.851,0,0,0.629,12.97
2023-10-05 20:30:00,-2.6,65.5,960.5,12.29,131.3,1.852,0,0,0.458,12.97
2023-10-05 20:40:00,-2.5,65.3,960.6,13.02,119.7,1.85,0,0,0.316,12.97
2023-10-05 20:50:00,-2.7,66.6,960.8,11.87,134.5,1.852,0,0,0.216,12.96
2023-10-05 21:00:00,-2.7,67.6,960.7,11.27,141.6,1.851,0,0,0.128,12.96
2023-10-05 21:10:00,-2.7,67.4,960.8,10.64,136.5,1.851,0,0,0.067,12.96
2023-10-05 21:20:00,-2.5,67.5,960.8,11.63,124,1.85,0,0,0.035,12.95
2023-10-05 21:30:00,-2.4,67.6,960.7,11.95,139.6,1.851,0,0,0.045,12.95
2023-10-05 21:40:00,-2.3,67.9,961,10.55,127,1.849,0,0,0.074,12.95
2023-10-05 21:50:00,-2.1,68.2,961.2,10.19,145.3,1.849,0,0,0.117,12.95
2023-10-05 22:00:00,-2.2,69.2,961.3,9.84,123.3,1.849,0,0,0.175,12.95
2023-10-05 22:10:00,-1.9,68.6,961.3,10.46,118,1.849,0,0,0.265,12.94
2023-10-05 22:20:00,-1.8,69.5,961.3,10.31,141.7,1.847,0,0,0.347,12.94
2023-10-05 22:30:00,-1.8,69.8,961.4,9.87,135.7,1.848,0,0,0.407,12.93
2023-10-05 22:40:00,-1.8,69.9,961.2,10.25,114.1,1.849,0,0,0.451,12.93
2023-10-05 22:50:00,-1.9,68.4,960.9,11.88,126.1,1.85,0,0,0.494,12.93
2023-10-05 23:00:00,-1.9,67.8,960.5,12.21,120.8,1.849,0,0,0.522,12.92
2023-10-05 23:10:00,-2.1,67.1,960.4,13.25,114.8,1.848,0,0,0.544,12.92
2023-10-05 23:20:00,-1.9,66.8,960.8,12.33,126.1,1.85,0,0,0.536,12.92
2023-10-05 23:30:00,-1.9,66.5,961,12.36,130.7,1.85,0,0,0.548,12.92
2023-10-05 23:40:00,-2,66.9,960.7,12.42,103.9,1.849,0,0,0.57,12.91
2023-10-05 23:50:00,-2.1,67,960.8,12.38,127.2,1.85,0,0,0.591,12.91
2023-10-06 00:00:00,-2,66.6,960.6,12.75,82.4,1.849,0,0,0.609,12.91
2023-10-06 00:10:00,-1.8,66.5,960.5,13.46,112.3,1.85,0,0,0.657,12.9
2023-10-06 00:20:00,-1.8,66.3,960.3,13.49,137.5,1.85,0,0,0.705,12.9
2023-10-06 00:30:00,-1.7,66.2,960.1,14.82,149.5,1.848,0,0,0.773,12.91
2023-10-06 00:40:00,-1.6,65.5,959.6,14.62,146.4,1.85,0,0,0.834,12.89
2023-10-06 00:50:00,-1.5,65.7,959.7,15.41,138.4,1.851,0,0,0.902,12.89
2023-10-06 01:00:00,-1.7,66.4,959.5,16.87,122.5,1.85,0,0,0.958,12.89
2023-10-06 01:10:00,-1.8,66.4,960,15.14,117.9,1.849,0,0,0.979,12.89
2023-10-06 01:20:00,-1.8,66.3,959.6,14.62,132.5,1.849,0,0,0.958,12.89
2023-10-06 01:30:00,-1.7,65.6,959.4,13.9,151.5,1.85,0,0,0.917,12.87
2023-10-06 01:40:00,-1.6,65.4,960,13.74,160,1.848,0,0,0.909,12.89
2023-10-06 01:50:00,-1.7,65.5,959.5,14.11,147.5,1.848,0,0,0.919,12.88
2023-10-06 02:00:00,-1.5,65.1,959.2,14.12,144.4,1.849,0,0,0.929,12.87
2023-10-06 02:10:00,-1.6,65.2,958.5,15.85,140.9,1.849,0,0,0.957,12.87
2023-10-06 02:20:00,-1.5,64.7,958.4,16.99,142.4,1.848,0,0,0.984,12.88
2023-10-06 02:30:00,-1.5,64.8,959,16.38,124.9,1.849,0,0,1.031,12.88
2023-10-06 02:40:00,-1.3,64.2,958.4,16.85,144.8,1.849,0,0,1.081,12.86
2023-10-06 02:50:00,-1.5,65.4,958.4,16.42,122.2,1.848,0,0,1.124,12.87
2023-10-06 03:00:00,-1.5,65.7,958.3,15.25,146.8,1.849,0,0,1.143,12.86
2023-10-06 03:10:00,-1.3,65.5,958.9,15.78,139.2,1.849,0,0,1.179,12.86
2023-10-06 03:20:00,-1.5,66.7,958.8,15.41,143.5,1.848,0,0,1.213,12.86
2023-10-06 03:30:00,-1.5,67.6,958.9,15.07,133.3,1.849,0,0,1.221,12.86
2023-10-06 03:40:00,-1.3,67.1,958.7,14.98,124.9,1.848,0,0,1.228,12.86
2023-10-06 03:50:00,-1.3,67.8,958.8,14.71,125.7,1.848,0,0,1.253,12.86
2023-10-06 04:00:00,-1,65.7,958,16.41,140.3,1.848,0,0,1.3,12.85
2023-10-06 04:10:00,-1,66.5,958.8,16.54,111.7,1.847,0,0,1.395,12.85
2023-10-06 04:20:00,-0.9,66.2,958.5,15.25,151.2,1.847,0,0,1.486,12.85
2023-10-06 04:30:00,-0.7,65.9,958.7,16.97,149.8,1.848,0,0,1.586,12.84
2023-10-06 04:40:00,-0.6,65.8,958.7,15.96,129.4,1.847,0,0,1.689,12.84
2023-10-06 04:50:00,-0.4,64.7,958.7,14.78,133.6,1.846,0,0,1.782,12.84
2023-10-06 05:00:00,-0.4,65.4,958.5,14.87,126.3,1.846,0,0,1.892,12.84
2023-10-06 05:10:00,-0.2,64.6,957.6,16.4,143,1.845,0,0,2.012,12.82
2023-10-06 05:20:00,-0.2,64.9,958.1,17.55,144.5,1.846,0,0,2.135,12.83
2023-10-06 05:30:00,0.1,63.2,958.2,17.51,132.3,1.845,0,0,2.243,12.82
2023-10-06 05:40:00,0.2,63.2,958,16.84,144.3,1.842,0,0,2.371,12.83
2023-10-06 05:50:00,0.1,63.5,958.1,16.51,130,1.845,0,0,2.488,12.83
2023-10-06 06:00:00,0.2,65.2,958.2,16.51,145.2,1.845,0,0,2.57,12.82
2023-10-06 06:10:00,-0.4,73,958.7,16.17,130.8,1.845,0,0,2.613,12.82
2023-10-06 06:20:00,-1.4,88.1,959.3,12.48,143.8,1.847,0,0,2.503,12.82
2023-10-06 06:30:00,-1.8,89.6,959.2,11.65,117.7,1.85,0,0,2.242,12.82
2023-10-06 06:40:00,-1.7,89.8,958.7,12.86,130,1.848,0,0,1.975,12.82
2023-10-06 06:50:00,-1.7,90.1,957.6,16.74,124.2,1.848,0,0,1.762,12.81
2023-10-06 07:00:00,-1.5,90.6,957.4,18.82,132.5,1.851,0,0,1.611,12.8
2023-10-06 07:10:00,-1.5,91.7,957.3,18.29,130.5,1.85,0,0,1.546,12.8
2023-10-06 07:20:00,-1.3,91.4,957.1,18.69,140.6,1.853,0,0,1.506,12.79
2023-10-06 07:30:00,-1.3,91.7,956.1,20.34,144.9,1.851,0,0,1.496,12.8
2023-10-06 07:40:00,-0.8,90.4,955.4,21.66,123.4,1.851,0,0,1.53,12.79
2023-10-06 07:50:00,-0.4,88,956.1,20.09,145.5,1.845,0,0,1.649,12.79
2023-10-06 08:00:00,0,83.6,955.4,22.08,155.3,1.849,0,0,1.84,12.79
2023-10-06 08:10:00,0.3,79.9,954.5,23.07,155,1.848,0,0,2.082,12.78
2023-10-06 08:20:00,0.3,79.1,955.6,21,144.1,1.847,0,0,2.297,12.79
2023-10-06 08:30:00,0.5,77.9,955.7,20.95,136,1.85,0,0,2.476,12.77
2023-10-06 08:40:00,0.7,76.5,956.1,20.25,136.5,1.846,0,0,2.66,12.78
2023-10-06 08:50:00,0.9,75.5,955.2,19.24,140.4,1.844,0,0,2.846,12.77
2023-10-06 09:00:00,1.1,74.7,954.9,20.39,128.3,1.842,0,0,3.03,12.78
2023-10-06 09:10:00,1.4,73.6,954.9,20.3,131.2,1.841,0,0,3.237,12.77
2023-10-06 09:20:00,1.6,72.1,955.4,20.1,138.3,1.843,0,0,3.439,12.77
2023-10-06 09:30:00,1.6,72.8,955.1,20.05,145.8,1.842,0,0,3.627,12.77
2023-10-06 09:40:00,1.6,73,954.4,19.62,152.9,1.841,0,0,3.773,12.76
2023-10-06 09:50:00,1.7,72.8,954.4,21.7,140,1.84,0,0,3.881,12.76
2023-10-06 10:00:00,1.7,74.1,953.7,21.5,148.6,1.841,0,0,3.983,12.76
2023-10-06 10:10:00,1.6,75.5,954.2,20.92,126.4,1.843,0,0,4.06,12.76
2023-10-06 10:20:00,1.7,75,953.4,21.33,131.8,1.843,0,0,4.101,12.76
2023-10-06 10:30:00,1.8,74.7,953.3,22.71,156.5,1.842,0,0,4.151,12.76
2023-10-06 10:40:00,1.8,74.9,953.8,22.37,135.7,1.844,0,0,4.201,12.76
2023-10-06 10:50:00,2,73.4,952.9,23.38,127.7,1.838,0,0,4.254,12.76
2023-10-06 11:00:00,2,73.6,952.7,22.82,158.1,1.842,0,0,4.34,12.76
2023-10-06 11:10:00,2.2,73,951.9,24.85,132.6,1.843,0,0,4.431,12.75
2023-10-06 11:20:00,2.1,73.1,951.2,23.93,157.6,1.841,0,0,4.518,12.76
2023-10-06 11:30:00,2.2,73,952.6,23.29,141.5,1.842,0,0,4.578,12.76
2023-10-06 11:40:00,2.2,73.6,952.4,22.51,157.2,1.84,0,0,4.633,12.77
2023-10-06 11:50:00,2.3,73.5,953.4,21.43,132.3,1.842,0,0,4.698,12.77
2023-10-06 12:00:00,2.4,74,953.4,19.41,137.2,1.838,0,0,4.769,12.77
2023-10-06 12:10:00,2.5,73.8,952.8,19.98,156.2,1.838,0,0,4.854,12.76
2023-10-06 12:20:00,2.6,73.5,952.7,20.74,137.9,1.839,0,0,4.938,12.77
2023-10-06 12:30:00,2.5,74.1,953.3,19.82,149.9,1.84,0,0,5.011,12.77
2023-10-06 12:40:00,2.5,74.1,952.7,20.34,126.4,1.836,0,0,5.056,12.78
2023-10-06 12:50:00,2.6,73.8,953.2,19.51,159.6,1.835,0,0,5.105,12.78
